Time;Symbol;CurrentPrice;M15MA7;M15MA13;M15MA26;M15MA52;M15MA104;M15MA208;M15BOLL132U;M15BOLL132L;M15KDJ853M;M15KDJ853S;M15RSI14;M15MA180;M15MA360;M15MA540;H1MA7;H1MA13;H1MA26;H1MA52;H1MA104;H1MA208;H1BOLL132U;H1BOLL132L;H1KDJ853M;H1KDJ853S;H1RSI14;H1MA180;H1MA360;H1MA540;H4KDJ853M;zMA;iBOLL;zM15KDJ;zH1KDJ
2015.03.13 18:32:08;EURUSD;1.04898;1.05116;1.05373;1.05623;1.05819;1.05989;1.05824;1.06026;1.0472;10;19;27;1.05832;1.06451;1.07279;1.05531;1.05764;1.0596;1.05815;1.06725;1.08612;1.06554;1.04975;5;15;29;1.08111;1.10419;1.11526;36;0;-13;-15;-30
2015.03.13 18:32:28;EURUSD;1.04878;1.05113;1.05371;1.05622;1.05819;1.05989;1.05824;1.06029;1.04713;9;19;26;1.05831;1.06451;1.07279;1.05528;1.05763;1.05959;1.05815;1.06725;1.08612;1.06559;1.04966;4;14;29;1.08111;1.10419;1.11526;36;0;-13;-15;-30
2015.03.13 18:32:48;EURUSD;1.04887;1.05114;1.05372;1.05623;1.05819;1.05989;1.05824;1.06027;1.04716;10;19;26;1.05831;1.06451;1.07279;1.05529;1.05764;1.05959;1.05815;1.06725;1.08612;1.06557;1.04971;5;14;29;1.08111;1.10419;1.11526;36;0;-13;-15;-30
2015.03.13 18:33:08;EURUSD;1.04871;1.05112;1.05371;1.05622;1.05819;1.05989;1.05824;1.0603;1.04711;9;19;25;1.05831;1.06451;1.07279;1.05527;1.05762;1.05959;1.05815;1.06725;1.08612;1.06561;1.04964;4;14;29;1.08111;1.10419;1.11526;36;0;-13;-15;-30
2015.03.13 18:33:28;EURUSD;1.04848;1.05109;1.05369;1.05621;1.05818;1.05988;1.05823;1.06034;1.04704;8;19;24;1.05831;1.06451;1.07279;1.05524;1.05761;1.05958;1.05814;1.06725;1.08612;1.06567;1.04954;4;14;29;1.08111;1.10419;1.11526;35;0;-13;-15;-30
2015.03.13 18:33:48;EURUSD;1.04874;1.05112;1.05371;1.05622;1.05819;1.05989;1.05824;1.06029;1.04712;9;19;26;1.05831;1.06451;1.07279;1.05527;1.05763;1.05959;1.05815;1.06725;1.08612;1.0656;1.04965;4;14;29;1.08111;1.10419;1.11526;36;0;-13;-15;-30
2015.03.13 18:34:08;EURUSD;1.04895;1.05115;1.05372;1.05623;1.05819;1.05989;1.05824;1.06026;1.04719;10;19;27;1.05831;1.06451;1.07279;1.0553;1.05764;1.0596;1.05815;1.06725;1.08612;1.06555;1.04974;5;15;29;1.08111;1.10419;1.11526;36;0;-13;-15;-30
2015.03.13 18:34:28;EURUSD;1.04958;1.05124;1.05377;1.05625;1.0582;1.0599;1.05824;1.06017;1.04737;13;19;30;1.05832;1.06451;1.07279;1.05539;1.05769;1.05962;1.05817;1.06726;1.08612;1.06538;1.05;6;15;30;1.08111;1.10419;1.11526;37;0;-13;-15;-30
2015.03.13 18:34:48;EURUSD;1.04956;1.05124;1.05377;1.05625;1.0582;1.05989;1.05824;1.06018;1.04737;13;19;29;1.05832;1.06451;1.07279;1.05539;1.05769;1.05962;1.05816;1.06726;1.08612;1.06539;1.04999;6;15;30;1.08111;1.10419;1.11526;37;0;-13;-15;-30
2015.03.13 18:35:08;EURUSD;1.04925;1.0512;1.05375;1.05624;1.0582;1.05989;1.05824;1.06022;1.04728;11;19;28;1.05832;1.06451;1.07279;1.05535;1.05767;1.05961;1.05816;1.06725;1.08612;1.06547;1.04986;6;15;29;1.08111;1.10419;1.11526;37;0;-13;-15;-30
2015.03.13 18:35:28;EURUSD;1.04955;1.05124;1.05377;1.05625;1.0582;1.05989;1.05824;1.06018;1.04736;13;19;29;1.05832;1.06451;1.07279;1.05539;1.05769;1.05962;1.05816;1.06726;1.08612;1.06539;1.04998;6;15;30;1.08111;1.10419;1.11526;37;0;-13;-15;-30
2015.03.13 18:35:48;EURUSD;1.04937;1.05121;1.05376;1.05625;1.0582;1.05989;1.05824;1.0602;1.04731;12;19;29;1.05832;1.06451;1.07279;1.05536;1.05768;1.05961;1.05816;1.06726;1.08612;1.06544;1.04991;6;15;30;1.08111;1.10419;1.11526;37;0;-13;-15;-30
2015.03.13 18:36:08;EURUSD;1.04904;1.05116;1.05373;1.05623;1.05819;1.05989;1.05824;1.06025;1.04721;10;19;27;1.05832;1.06451;1.07279;1.05531;1.05765;1.0596;1.05815;1.06725;1.08612;1.06553;1.04977;5;15;29;1.08111;1.10419;1.11526;36;0;-13;-15;-30
2015.03.13 18:36:28;EURUSD;1.04906;1.05117;1.05373;1.05623;1.05819;1.05989;1.05824;1.06025;1.04722;11;19;27;1.05832;1.06451;1.07279;1.05532;1.05765;1.0596;1.05816;1.06725;1.08612;1.06552;1.04978;5;15;29;1.08111;1.10419;1.11526;36;0;-13;-15;-30
2015.03.13 18:36:48;EURUSD;1.04904;1.05117;1.05373;1.05623;1.05819;1.05989;1.05824;1.06025;1.04722;11;19;27;1.05832;1.06451;1.07279;1.05532;1.05765;1.0596;1.05815;1.06725;1.08612;1.06552;1.04978;5;15;29;1.08111;1.10419;1.11526;36;0;-13;-15;-30
2015.03.13 18:37:08;EURUSD;1.04887;1.05114;1.05372;1.05623;1.05819;1.05989;1.05824;1.06027;1.04716;10;19;26;1.05831;1.06451;1.07279;1.05529;1.05764;1.05959;1.05815;1.06725;1.08612;1.06557;1.04971;5;14;29;1.08111;1.10419;1.11526;36;0;-13;-15;-30
2015.03.13 18:37:28;EURUSD;1.04907;1.05117;1.05373;1.05623;1.05819;1.05989;1.05824;1.06024;1.04723;11;19;27;1.05832;1.06451;1.07279;1.05532;1.05765;1.0596;1.05816;1.06725;1.08612;1.06552;1.04979;5;15;29;1.08111;1.10419;1.11526;36;0;-13;-15;-30
2015.03.13 18:37:48;EURUSD;1.04948;1.05123;1.05377;1.05625;1.0582;1.05989;1.05824;1.06019;1.04735;12;19;29;1.05832;1.06451;1.07279;1.05538;1.05768;1.05962;1.05816;1.06726;1.08612;1.06541;1.04996;6;15;30;1.08111;1.10419;1.11526;37;0;-13;-15;-30
2015.03.13 18:38:08;EURUSD;1.04954;1.05124;1.05377;1.05625;1.0582;1.05989;1.05824;1.06018;1.04736;13;19;29;1.05832;1.06451;1.07279;1.05539;1.05769;1.05962;1.05816;1.06726;1.08612;1.0654;1.04998;6;15;30;1.08111;1.10419;1.11526;37;0;-13;-15;-30
2015.03.13 18:38:28;EURUSD;1.04973;1.05126;1.05379;1.05626;1.0582;1.0599;1.05824;1.06015;1.04742;13;20;30;1.05832;1.06451;1.07279;1.05541;1.0577;1.05963;1.05817;1.06726;1.08612;1.06535;1.05006;7;15;30;1.08111;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:38:48;EURUSD;1.04974;1.05127;1.05379;1.05626;1.0582;1.0599;1.05824;1.06015;1.04742;13;20;30;1.05832;1.06451;1.07279;1.05542;1.0577;1.05963;1.05817;1.06726;1.08612;1.06534;1.05006;7;15;30;1.08111;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:39:09;EURUSD;1.05015;1.05132;1.05382;1.05628;1.05821;1.0599;1.05824;1.06011;1.04753;15;20;32;1.05832;1.06451;1.07279;1.05547;1.05773;1.05964;1.05818;1.06726;1.08613;1.06525;1.05021;8;15;31;1.08112;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:39:28;EURUSD;1.05023;1.05134;1.05382;1.05628;1.05821;1.0599;1.05824;1.0601;1.04755;15;20;32;1.05832;1.06451;1.07279;1.05549;1.05774;1.05964;1.05818;1.06726;1.08613;1.06523;1.05026;8;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:39:48;EURUSD;1.05026;1.05134;1.05383;1.05628;1.05821;1.0599;1.05824;1.06009;1.04756;16;20;33;1.05832;1.06451;1.07279;1.05549;1.05774;1.05965;1.05818;1.06726;1.08613;1.06522;1.05027;8;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:40:08;EURUSD;1.05044;1.05137;1.05384;1.05629;1.05822;1.0599;1.05824;1.06008;1.0476;16;20;33;1.05832;1.06451;1.07279;1.05552;1.05776;1.05965;1.05818;1.06727;1.08613;1.06518;1.05034;9;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:40:28;EURUSD;1.05077;1.05141;1.05386;1.0563;1.05822;1.05991;1.05825;1.06005;1.04768;18;20;35;1.05833;1.06451;1.07279;1.05556;1.05778;1.05967;1.05819;1.06727;1.08613;1.0651;1.05046;9;15;31;1.08112;1.1042;1.11526;39;0;0;-15;-30
2015.03.13 18:40:48;EURUSD;1.05077;1.05141;1.05386;1.0563;1.05822;1.05991;1.05825;1.06005;1.04768;18;20;35;1.05833;1.06451;1.07279;1.05556;1.05778;1.05967;1.05819;1.06727;1.08613;1.0651;1.05046;9;15;31;1.08112;1.1042;1.11526;39;0;0;-15;-30
2015.03.13 18:41:08;EURUSD;1.05045;1.05137;1.05384;1.05629;1.05822;1.0599;1.05824;1.06008;1.0476;16;20;33;1.05832;1.06451;1.07279;1.05552;1.05776;1.05965;1.05818;1.06727;1.08613;1.06518;1.05034;9;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:41:28;EURUSD;1.0506;1.05139;1.05385;1.05629;1.05822;1.05991;1.05824;1.06006;1.04764;17;20;34;1.05832;1.06451;1.07279;1.05554;1.05777;1.05966;1.05818;1.06727;1.08613;1.06514;1.0504;9;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:41:48;EURUSD;1.05023;1.05134;1.05382;1.05628;1.05821;1.0599;1.05824;1.0601;1.04755;15;20;32;1.05832;1.06451;1.07279;1.05549;1.05774;1.05964;1.05818;1.06726;1.08613;1.06523;1.05026;8;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:42:08;EURUSD;1.05;1.0513;1.05381;1.05627;1.05821;1.0599;1.05824;1.06012;1.04749;14;20;31;1.05832;1.06451;1.07279;1.05545;1.05772;1.05964;1.05817;1.06726;1.08613;1.06528;1.05016;7;15;30;1.08111;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:42:28;EURUSD;1.04964;1.05125;1.05378;1.05626;1.0582;1.0599;1.05824;1.06017;1.04739;13;19;30;1.05832;1.06451;1.07279;1.0554;1.0577;1.05962;1.05817;1.06726;1.08612;1.06537;1.05002;7;15;30;1.08111;1.10419;1.11526;37;0;-13;-15;-30
2015.03.13 18:42:49;EURUSD;1.04984;1.05128;1.05379;1.05626;1.05821;1.0599;1.05824;1.06014;1.04744;14;20;31;1.05832;1.06451;1.07279;1.05543;1.05771;1.05963;1.05817;1.06726;1.08612;1.06532;1.0501;7;15;30;1.08111;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:43:08;EURUSD;1.04997;1.0513;1.0538;1.05627;1.05821;1.0599;1.05824;1.06013;1.04748;14;20;31;1.05832;1.06451;1.07279;1.05545;1.05772;1.05963;1.05817;1.06726;1.08613;1.06529;1.05016;7;15;30;1.08111;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:43:29;EURUSD;1.04995;1.05129;1.0538;1.05627;1.05821;1.0599;1.05824;1.06013;1.04747;14;20;31;1.05832;1.06451;1.07279;1.05544;1.05772;1.05963;1.05817;1.06726;1.08613;1.0653;1.05014;7;15;30;1.08111;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:43:48;EURUSD;1.04997;1.0513;1.0538;1.05627;1.05821;1.0599;1.05824;1.06013;1.04748;14;20;31;1.05832;1.06451;1.07279;1.05545;1.05772;1.05963;1.05817;1.06726;1.08613;1.06529;1.05016;7;15;30;1.08111;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:44:08;EURUSD;1.05014;1.05132;1.05382;1.05628;1.05821;1.0599;1.05824;1.06011;1.04753;15;20;32;1.05832;1.06451;1.07279;1.05547;1.05773;1.05964;1.05818;1.06726;1.08613;1.06525;1.05022;8;15;31;1.08112;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:44:28;EURUSD;1.05;1.0513;1.05381;1.05627;1.05821;1.0599;1.05824;1.06012;1.04749;15;20;31;1.05832;1.06451;1.07279;1.05545;1.05772;1.05964;1.05817;1.06726;1.08613;1.06528;1.05017;8;15;30;1.08111;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:44:49;EURUSD;1.05003;1.05131;1.05381;1.05627;1.05821;1.0599;1.05824;1.06012;1.0475;15;20;32;1.05832;1.06451;1.07279;1.05546;1.05773;1.05964;1.05817;1.06726;1.08613;1.06528;1.05017;8;15;30;1.08111;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:45:10;EURUSD;1.04961;1.05097;1.05313;1.05586;1.05798;1.05978;1.05819;1.05932;1.04695;14;17;30;1.0583;1.06441;1.07269;1.0554;1.05769;1.05962;1.05817;1.06726;1.08612;1.06538;1.05001;7;15;30;1.08111;1.10419;1.11526;37;0;-13;-15;-30
2015.03.13 18:45:29;EURUSD;1.04976;1.05099;1.05315;1.05587;1.05799;1.05979;1.05819;1.0593;1.04699;15;18;31;1.0583;1.06441;1.07269;1.05542;1.05771;1.05963;1.05817;1.06726;1.08612;1.06534;1.05007;7;15;30;1.08111;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:45:49;EURUSD;1.04969;1.05098;1.05314;1.05587;1.05799;1.05979;1.05819;1.05931;1.04697;14;18;31;1.0583;1.06441;1.07269;1.05541;1.0577;1.05962;1.05817;1.06726;1.08612;1.06536;1.05004;7;15;30;1.08111;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:46:09;EURUSD;1.04956;1.05096;1.05313;1.05586;1.05798;1.05978;1.05819;1.05932;1.04694;14;17;30;1.0583;1.06441;1.07269;1.05539;1.05769;1.05962;1.05816;1.06726;1.08612;1.06539;1.04999;6;15;30;1.08111;1.10419;1.11526;37;0;-13;-15;-30
2015.03.13 18:46:29;EURUSD;1.04935;1.05093;1.05311;1.05585;1.05798;1.05978;1.05819;1.05935;1.04688;13;17;30;1.0583;1.06441;1.07269;1.05536;1.05767;1.05961;1.05816;1.06726;1.08612;1.06545;1.0499;6;15;30;1.08111;1.10419;1.11526;37;0;-13;-15;-30
2015.03.13 18:46:48;EURUSD;1.04966;1.05097;1.05314;1.05587;1.05798;1.05978;1.05819;1.05932;1.04696;14;17;30;1.0583;1.06441;1.07269;1.0554;1.0577;1.05962;1.05817;1.06726;1.08612;1.06537;1.05002;7;15;30;1.08111;1.10419;1.11526;37;0;-13;-15;-30
2015.03.13 18:47:09;EURUSD;1.04977;1.05099;1.05315;1.05587;1.05799;1.05979;1.05819;1.0593;1.04699;15;18;31;1.0583;1.06441;1.07269;1.05542;1.05771;1.05963;1.05817;1.06726;1.08612;1.06534;1.05007;7;15;30;1.08111;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:47:29;EURUSD;1.04999;1.05102;1.05316;1.05588;1.05799;1.05979;1.05819;1.05928;1.04704;16;18;31;1.0583;1.06441;1.0727;1.05545;1.05772;1.05964;1.05817;1.06726;1.08613;1.06528;1.05016;7;15;30;1.08111;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:47:49;EURUSD;1.05024;1.05106;1.05318;1.05589;1.058;1.05979;1.05819;1.05926;1.0471;17;18;33;1.0583;1.06441;1.0727;1.05549;1.05774;1.05965;1.05818;1.06726;1.08613;1.06522;1.05026;8;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:48:05;EURUSD;1.05029;1.05106;1.05319;1.05589;1.058;1.05979;1.05819;1.05926;1.04711;17;18;33;1.0583;1.06441;1.0727;1.05549;1.05775;1.05965;1.05818;1.06726;1.08613;1.06521;1.05028;8;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:48:05;EURUSD;1.05029;1.05106;1.05319;1.05589;1.058;1.05979;1.05819;1.05926;1.04711;17;18;33;1.0583;1.06441;1.0727;1.05549;1.05775;1.05965;1.05818;1.06726;1.08613;1.06521;1.05028;8;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:48:05;EURUSD;1.05029;1.05106;1.05319;1.05589;1.058;1.05979;1.05819;1.05926;1.04711;17;18;33;1.0583;1.06441;1.0727;1.05549;1.05775;1.05965;1.05818;1.06726;1.08613;1.06521;1.05028;8;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:48:05;EURUSD;1.05029;1.05106;1.05319;1.05589;1.058;1.05979;1.05819;1.05926;1.04711;17;18;33;1.0583;1.06441;1.0727;1.05549;1.05775;1.05965;1.05818;1.06726;1.08613;1.06521;1.05028;8;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:48:05;EURUSD;1.05029;1.05106;1.05319;1.05589;1.058;1.05979;1.05819;1.05926;1.04711;17;18;33;1.0583;1.06441;1.0727;1.05549;1.05775;1.05965;1.05818;1.06726;1.08613;1.06521;1.05028;8;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:49:45;EURUSD;1.0502;1.05105;1.05318;1.05589;1.058;1.05979;1.05819;1.05926;1.04709;17;18;32;1.0583;1.06441;1.0727;1.05548;1.05774;1.05964;1.05818;1.06726;1.08613;1.06523;1.05025;8;15;31;1.08112;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:50:09;EURUSD;1.05029;1.05106;1.05319;1.05589;1.058;1.05979;1.05819;1.05926;1.04711;17;18;33;1.0583;1.06441;1.0727;1.05549;1.05775;1.05965;1.05818;1.06726;1.08613;1.06521;1.05028;8;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:50:23;EURUSD;1.05;1.05102;1.05316;1.05588;1.05799;1.05979;1.05819;1.05928;1.04705;16;18;32;1.0583;1.06441;1.0727;1.05545;1.05772;1.05964;1.05817;1.06726;1.08613;1.06528;1.05017;8;15;30;1.08111;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:50:42;EURUSD;1.05007;1.05103;1.05317;1.05588;1.05799;1.05979;1.05819;1.05928;1.04706;16;18;32;1.0583;1.06441;1.0727;1.05546;1.05773;1.05964;1.05817;1.06726;1.08613;1.06527;1.05019;8;15;30;1.08111;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:51:09;EURUSD;1.04974;1.05098;1.05314;1.05587;1.05799;1.05979;1.05819;1.05931;1.04698;14;18;31;1.0583;1.06441;1.07269;1.05541;1.0577;1.05963;1.05817;1.06726;1.08612;1.06535;1.05006;7;15;30;1.08111;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:51:28;EURUSD;1.04979;1.05099;1.05315;1.05587;1.05799;1.05979;1.05819;1.0593;1.04699;15;18;31;1.0583;1.06441;1.07269;1.05542;1.05771;1.05963;1.05817;1.06726;1.08612;1.06533;1.05008;7;15;30;1.08111;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:51:49;EURUSD;1.04976;1.05099;1.05315;1.05587;1.05799;1.05979;1.05819;1.0593;1.04699;15;18;31;1.0583;1.06441;1.07269;1.05542;1.05771;1.05963;1.05817;1.06726;1.08612;1.06534;1.05007;7;15;30;1.08111;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:52:09;EURUSD;1.04987;1.051;1.05315;1.05587;1.05799;1.05979;1.05819;1.05929;1.04701;15;18;31;1.0583;1.06441;1.07269;1.05543;1.05771;1.05963;1.05817;1.06726;1.08612;1.06531;1.05011;7;15;30;1.08111;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:52:28;EURUSD;1.05012;1.05104;1.05317;1.05588;1.05799;1.05979;1.05819;1.05927;1.04707;16;18;32;1.0583;1.06441;1.0727;1.05547;1.05773;1.05964;1.05818;1.06726;1.08613;1.06525;1.05021;8;15;31;1.08112;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:52:49;EURUSD;1.05044;1.05108;1.0532;1.0559;1.058;1.05979;1.05819;1.05925;1.04715;18;18;34;1.05831;1.06442;1.0727;1.05552;1.05776;1.05965;1.05818;1.06727;1.08613;1.06518;1.05034;9;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:53:09;EURUSD;1.05026;1.05106;1.05318;1.05589;1.058;1.05979;1.05819;1.05926;1.04711;17;18;33;1.0583;1.06441;1.0727;1.05549;1.05774;1.05965;1.05818;1.06726;1.08613;1.06522;1.05027;8;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:53:27;EURUSD;1.05024;1.05106;1.05318;1.05589;1.058;1.05979;1.05819;1.05926;1.0471;17;18;33;1.0583;1.06441;1.0727;1.05549;1.05774;1.05965;1.05818;1.06726;1.08613;1.06522;1.05026;8;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:53:49;EURUSD;1.05027;1.05106;1.05318;1.05589;1.058;1.05979;1.05819;1.05926;1.04711;17;18;33;1.0583;1.06441;1.0727;1.05549;1.05774;1.05965;1.05818;1.06726;1.08613;1.06522;1.05027;8;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:54:09;EURUSD;1.05032;1.05107;1.05319;1.05589;1.058;1.05979;1.05819;1.05926;1.04712;17;18;33;1.05831;1.06441;1.0727;1.0555;1.05775;1.05965;1.05818;1.06727;1.08613;1.0652;1.05029;8;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:54:31;EURUSD;1.05035;1.05107;1.05319;1.05589;1.058;1.05979;1.05819;1.05925;1.04713;17;18;33;1.05831;1.06441;1.0727;1.05549;1.05775;1.05965;1.05818;1.06726;1.08613;1.06521;1.05028;8;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:54:49;EURUSD;1.05042;1.05108;1.0532;1.0559;1.058;1.05979;1.05819;1.05925;1.04714;18;18;33;1.05831;1.06442;1.0727;1.05551;1.05776;1.05965;1.05818;1.06727;1.08613;1.06518;1.05033;9;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:55:09;EURUSD;1.05021;1.05105;1.05318;1.05589;1.05799;1.05979;1.05819;1.05927;1.04709;17;18;32;1.0583;1.06441;1.0727;1.05548;1.05774;1.05964;1.05818;1.06726;1.08613;1.06524;1.05024;8;15;31;1.08112;1.1042;1.11526;38;0;-13;-15;-30
2015.03.13 18:55:31;EURUSD;1.05034;1.05107;1.05319;1.05589;1.058;1.05979;1.05819;1.05925;1.04713;17;18;33;1.05831;1.06441;1.0727;1.0555;1.05775;1.05965;1.05818;1.06727;1.08613;1.0652;1.0503;8;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:55:49;EURUSD;1.05035;1.05107;1.05319;1.05589;1.058;1.05979;1.05819;1.05925;1.04713;17;18;33;1.05831;1.06441;1.0727;1.0555;1.05775;1.05965;1.05818;1.06727;1.08613;1.0652;1.0503;8;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:56:09;EURUSD;1.05056;1.0511;1.05321;1.0559;1.058;1.05979;1.0582;1.05924;1.04717;18;18;34;1.05831;1.06442;1.0727;1.05553;1.05777;1.05966;1.05818;1.06727;1.08613;1.06515;1.05038;9;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:56:29;EURUSD;1.05057;1.0511;1.05321;1.0559;1.058;1.05979;1.0582;1.05924;1.04718;18;18;34;1.05831;1.06442;1.0727;1.05553;1.05777;1.05966;1.05818;1.06727;1.08613;1.06515;1.05039;9;15;31;1.08112;1.1042;1.11526;39;0;-13;-15;-30
2015.03.13 18:56:49;EURUSD;1.05097;1.05116;1.05324;1.05592;1.05801;1.0598;1.0582;1.05922;1.04726;20;19;36;1.05831;1.06442;1.0727;1.05559;1.0578;1.05967;1.05819;1.06727;1.08613;1.06506;1.05054;10;16;32;1.08112;1.1042;1.11526;40;1;0;-10;-30
2015.03.13 18:57:09;EURUSD;1.0514;1.05122;1.05327;1.05593;1.05802;1.0598;1.0582;1.0592;1.04734;22;19;37;1.05831;1.06442;1.0727;1.05565;1.05783;1.05969;1.0582;1.06728;1.08613;1.06497;1.05069;11;16;32;1.08112;1.1042;1.11526;41;1;0;-10;-30
2015.03.13 18:57:29;EURUSD;1.05205;1.05131;1.05332;1.05596;1.05803;1.05981;1.0582;1.0592;1.04745;25;20;40;1.05831;1.06442;1.0727;1.05575;1.05788;1.05971;1.05821;1.06728;1.08614;1.06484;1.05092;13;16;34;1.08113;1.1042;1.11526;42;0;0;-10;-30
2015.03.13 18:57:49;EURUSD;1.05231;1.05135;1.05334;1.05597;1.05804;1.05981;1.0582;1.0592;1.04748;26;20;41;1.05832;1.06442;1.0727;1.05578;1.0579;1.05972;1.05822;1.06728;1.08614;1.0648;1.051;13;16;35;1.08113;1.1042;1.11526;42;0;0;-10;-30
2015.03.13 18:58:09;EURUSD;1.05203;1.05131;1.05332;1.05596;1.05803;1.05981;1.0582;1.0592;1.04744;25;20;40;1.05831;1.06442;1.0727;1.05575;1.05788;1.05972;1.05821;1.06728;1.08614;1.06484;1.05093;13;16;34;1.08113;1.1042;1.11526;42;0;0;-10;-30
2015.03.13 18:58:29;EURUSD;1.0524;1.05136;1.05335;1.05597;1.05804;1.05981;1.0582;1.0592;1.0475;26;20;41;1.05832;1.06442;1.0727;1.0558;1.05791;1.05973;1.05822;1.06729;1.08614;1.06478;1.05104;14;16;35;1.08113;1.1042;1.11526;42;0;0;-10;-30
2015.03.13 18:58:49;EURUSD;1.05223;1.05134;1.05334;1.05597;1.05803;1.05981;1.0582;1.0592;1.04747;25;20;41;1.05832;1.06442;1.0727;1.05577;1.0579;1.05972;1.05822;1.06728;1.08614;1.06481;1.05098;13;16;35;1.08113;1.1042;1.11526;42;0;0;-10;-30
2015.03.13 18:59:09;EURUSD;1.05221;1.05134;1.05333;1.05596;1.05803;1.05981;1.0582;1.0592;1.04747;25;20;40;1.05832;1.06442;1.0727;1.05577;1.05789;1.05972;1.05822;1.06728;1.08614;1.06481;1.05097;13;16;35;1.08113;1.1042;1.11526;42;0;0;-10;-30
2015.03.13 18:59:28;EURUSD;1.0523;1.05135;1.05334;1.05597;1.05804;1.05981;1.0582;1.0592;1.04748;26;20;41;1.05832;1.06442;1.0727;1.05578;1.0579;1.05972;1.05822;1.06728;1.08614;1.0648;1.051;13;16;35;1.08113;1.1042;1.11526;42;0;0;-10;-30
2015.03.13 18:59:51;EURUSD;1.05225;1.05134;1.05334;1.05597;1.05803;1.05981;1.0582;1.0592;1.04748;26;20;41;1.05832;1.06442;1.0727;1.05577;1.05789;1.05972;1.05822;1.06728;1.08614;1.06481;1.05098;13;16;35;1.08113;1.1042;1.11526;42;0;0;-10;-30
2015.03.13 19:00:09;EURUSD;1.05208;1.05124;1.05286;1.05561;1.05786;1.05974;1.05816;1.05802;1.04771;51;25;40;1.05831;1.06433;1.07261;1.05453;1.05718;1.05928;1.05807;1.06693;1.08581;1.06444;1.04992;21;15;35;1.08077;1.10396;1.11512;42;0;0;0;-20
2015.03.13 19:00:29;EURUSD;1.05195;1.05122;1.05285;1.05561;1.05786;1.05974;1.05816;1.05801;1.04769;50;25;40;1.05831;1.06433;1.07261;1.05451;1.05717;1.05927;1.05807;1.06693;1.08581;1.06446;1.04989;21;15;34;1.08077;1.10396;1.11511;42;0;0;0;-20
